site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,24,2,2016,2015,287,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,23,12,2015,2015,310,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,19,1,2017,2016,435,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,21,12,2016,2016,332,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,11,1,2019,2018,250,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,2,2,2024,2023,416,1,chicks,ground,"</sub>author [1] ""Ron Naveen""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2023""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""asiunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,2,12,2023,2023,252,1,nests,ground,"</sub>author [1] ""Ron Naveen""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2023""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""asiunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,15,12,2007,2007,1,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,16,1,2015,2014,3,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,25,1,2015,2014,2,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,21,12,2016,2016,1,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,11,1,2019,2018,3,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,2,2,2024,2023,67,1,chicks,ground,"</sub>author [1] ""Ron Naveen""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2023""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""asiunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,2,12,2023,2023,82,1,nests,ground,"</sub>author [1] ""Ron Naveen""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2023""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""asiunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
Split Beach,SPLI,48.1,-54.937,-61.156,chinstrap penguin,18,1,1971,1970,30,5,nests,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
South Point Bluff (northwest),SPNW,48.1,-60.67,-63.014,chinstrap penguin,8,2,1987,1986,15000,4,adults,offshore vessel,"</sub>author [1] ""W. D. Shuford""  ""Larry B. Spear""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""19--30""  </sub>title [1] ""{Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica}""  </sub>volume [1] ""81""  </sub>year [1] ""1988""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""shuford1988surveys"" attr( ""dateobj"") [1] ""1988-01-01 CST"""
South Point Bluff (northwest),SPNW,48.1,-60.67,-63.014,chinstrap penguin,,12,2011,2011,5352,2,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Sprightly Islands Vicinity,SPRI,48.1,-61.072,-64.283,chinstrap penguin,16,1,1984,1983,85,4,nests,ground,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""109--129""  </sub>title [1] ""{Censuses of penguin populations of the Antarctic Peninsula 1983-1987}""  </sub>volume [1] ""77""  </sub>year [1] ""1987""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1987censuses"" attr( ""dateobj"") [1] ""1987-01-01 CST"""
Sprightly Islands Vicinity,SPRI,48.1,-61.072,-64.283,chinstrap penguin,,,1990,1990,60,4,nests,,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""Eric J. Woehler""  </sub>publisher [1] ""Scientific Committee on Antarctic Research (SCAR)""  </sub>title [1] ""{The distribution and abundance of Antarctic and Subantarctic penguins}""  </sub>year [1] ""1993""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""woehler1993distribution"" attr( ""dateobj"") [1] ""1993-01-01 CST"""
Sprightly Islands Vicinity,SPRI,48.1,-61.072,-64.283,chinstrap penguin,5,1,1998,1997,180,2,nests,ground,"</sub>author [1] ""Marco Favero""      ""N&eacute;stor R. Coria""   ""Maria Paula Beron""  </sub>journal [1] ""Polish Polar Research""  </sub>number [1] ""3--4""  </sub>pages [1] ""181--187""  </sub>title [1] ""{The status of breeding birds at Cierva Point and surroundings  Danco Coast  Antarctic Peninsula}""  </sub>volume [1] ""21""  </sub>year [1] ""2000""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""favero2000status"" attr( ""dateobj"") [1] ""2000-01-01 CST"""
Sprightly Islands Vicinity,SPRI,48.1,-61.072,-64.283,chinstrap penguin,9,2,2011,2010,110,1,nests,ground,"</sub>author [1] ""Diego Gonz&aacute;lez-Zevallos"" ""Mar&iacute;a Mercedes Santos""   ""Emilce F. Rombol&aacute;""       ""Mariana A. Ju&aacute;res""       ""N&eacute;stor R. Coria""          </sub>doi [1] ""10.3402/polar.v32i0.11133""  </sub>journal [1] ""Polar Research""  </sub>number [1] ""0""  </sub>pages [1] ""1--7""  </sub>title [1] ""{Abundance and breeding distribution of seabirds in the northern part of the Danco Coast  Antarctic Peninsula}""  </sub>volume [1] ""32""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.3402/polar.v32i0.11133""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""gonzalez-zevallos2013abundance"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Sprightly Islands Vicinity,SPRI,48.1,-61.072,-64.283,chinstrap penguin,28,2,2024,2023,254,2,chicks,ground,"</sub>author [1] ""Ron Naveen""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2023""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""asiunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,21,10,1947,1947,2500,4,adults,,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,6,1,1958,1957,3816,3,chicks,,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,1,12,1978,1978,7021,1,nests,ground,"</sub>author [1] ""J. P. Croxall"" ""D. M. Rootes""  ""R. A. Price""    </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""47--56""  </sub>title [1] ""{Increases in penguin populations at Signy Island  South Orkney Islands}""  </sub>volume [1] ""54""  </sub>year [1] ""1981""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""croxall1981increases"" attr( ""dateobj"") [1] ""1981-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,,12,1978,1978,5898,1,nests,,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,17,2,2011,2010,1034,5,nests,vhr,"</sub>author [1] ""Heather J. Lynch""  ""Michelle A. LaRue""  </sub>doi [1] ""10.1642/AUK-14-31.1""  </sub>journal [1] ""The Auk""  </sub>number [1] ""4""  </sub>pages [1] ""457--466""  </sub>title [1] ""{First global census of the Ad&eacute;lie Penguin}""  </sub>volume [1] ""131""  </sub>year [1] ""2014""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1642/AUK-14-31.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2014global"" attr( ""dateobj"") [1] ""2014-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,21,11,2015,2015,3046,1,nests,ground,"</sub>author [1] ""Michael J. Dunn""     ""Jennifer A. Jackson"" ""Stacey Adlard""       ""Amanda S. Lynnes""    ""Dirk R. Briggs""      ""Derren Fox""          [7] ""Claire M. Waluda""     </sub>doi [1] ""10.1371/journal.pone.0164025""  </sub>journal [1] ""PLOS One""  </sub>number [1] ""10""  </sub>pages [1] ""e0164025""  </sub>title [1] ""{Population size and decadal trends of three penguin species nesting at Signy Island  South Orkney Islands}""  </sub>volume [1] ""11""  </sub>year [1] ""2016""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1371/journal.pone.0164025""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""dunn2016population"" attr( ""dateobj"") [1] ""2016-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,chinstrap penguin,7,12,1978,1978,128,1,nests,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,chinstrap penguin,16,12,2015,2015,69,1,nests,ground,"</sub>author [1] ""Michael J. Dunn""     ""Jennifer A. Jackson"" ""Stacey Adlard""       ""Amanda S. Lynnes""    ""Dirk R. Briggs""      ""Derren Fox""          [7] ""Claire M. Waluda""     </sub>doi [1] ""10.1371/journal.pone.0164025""  </sub>journal [1] ""PLOS One""  </sub>number [1] ""10""  </sub>pages [1] ""e0164025""  </sub>title [1] ""{Population size and decadal trends of three penguin species nesting at Signy Island  South Orkney Islands}""  </sub>volume [1] ""11""  </sub>year [1] ""2016""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1371/journal.pone.0164025""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""dunn2016population"" attr( ""dateobj"") [1] ""2016-01-01 CST"""
Spindrift Rocks,SPRO,48.2,-45.644,-60.683,macaroni penguin,,11,1978,1978,1,1,nests,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,15,12,2007,2007,76,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,26,12,2009,2009,13,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,5,12,2011,2011,42,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,13,12,2011,2011,40,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,13,12,2012,2012,20,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,27,1,2014,2013,113,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,14,12,2013,2013,80,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Spigot Peak Tripod,SPTR,48.1,-62.562,-64.636,chinstrap penguin,16,1,2015,2014,153,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
